Id_Compra;Fecha;Id_Cliente;Id_Vehiculo;Costo Vehículo;IGV;id_Vendedor
4692;2015-09-16;416;167;18199.8904;0.18;5
2803;2015-09-12;348;22;17918.5433;0.18;3
17274;2015-09-12;925;157;18057.8296;0.18;9
4543;2015-09-12;558;149;17525.4202;0.18;9
9518;2015-09-12;727;6;17052.4917;0.18;2
419;2015-09-01;401;23;17002.5247;0.18;4
2930;2015-09-01;190;170;17394.4193;0.18;8
7367;2015-09-01;529;12;17374.121;0.18;9
6156;2015-09-01;306;71;17776.2143;0.18;12
17613;2015-08-31;747;50;16277.7973;0.18;7
17769;2015-08-31;1030;153;17178.9106;0.18;9
2360;2015-08-31;604;106;17558.5944;0.18;12
6308;2015-08-31;601;85;17594.584;0.18;11
10538;2015-08-11;774;178;17336.9475;0.18;9
18396;2015-08-11;530;71;17776.2143;0.18;11
1965;2015-08-11;1020;4;17688.2122;0.18;11
15426;2015-08-11;1045;106;17558.5944;0.18;1
12819;2015-07-08;667;45;17403.9439;0.18;5
14864;2015-07-08;659;55;17777.94;0.18;6
1897;2015-07-08;827;119;17266.89;0.18;8
8657;2015-07-08;865;158;17344.6449;0.18;1
4657;2015-06-15;614;28;17717.6137;0.18;1
16123;2015-06-15;1127;61;17536.8308;0.18;10
11872;2015-06-15;1122;43;18339.896;0.18;6
1093;2015-06-15;36;82;17657.1417;0.18;1
4684;2015-05-29;167;175;17766.5556;0.18;6
14068;2015-05-29;231;73;17036.0651;0.18;11
12444;2015-05-29;869;176;17551.2512;0.18;3
4916;2015-05-29;321;172;17640.3286;0.18;9
6492;2015-05-28;588;26;17178.5023;0.18;6
12898;2015-05-28;523;120;17585.6071;0.18;9
12038;2015-05-28;839;85;17594.584;0.18;2
16645;2015-05-28;981;127;17831.8761;0.18;6
13315;2015-05-21;23;18;17472.3209;0.18;4
6412;2015-05-21;361;156;17112.6217;0.18;11
13105;2015-05-21;281;34;17408.408;0.18;1
585;2015-05-21;569;54;17780.12;0.18;11
9839;2015-05-21;182;99;17414.9711;0.18;5
3261;2015-05-21;1049;88;16966.7553;0.18;6
19385;2015-05-21;201;143;17615.8517;0.18;11
5112;2015-05-21;1163;114;17789.32;0.18;7
14807;2015-05-12;315;132;17145.7891;0.18;7
11997;2015-05-12;1025;175;17766.5556;0.18;8
15725;2015-05-12;951;162;18489.8026;0.18;5
3227;2015-05-12;214;145;17365.5349;0.18;2
11605;2015-01-28;1133;153;17178.9106;0.18;8
16405;2015-01-28;860;60;17267.65;0.18;11
14445;2015-01-28;801;172;17640.3286;0.18;12
12888;2015-01-28;931;142;17184.529;0.18;11
11302;2017-02-27;195;147;17281.0986;0.18;3
13247;2017-02-26;938;74;18009.6518;0.18;8
13308;2017-02-25;360;37;17577.5046;0.18;3
7330;2016-11-24;154;136;17564.6927;0.18;1
1879;2016-11-24;926;78;17115.384;0.18;3
6711;2016-11-24;252;102;17736.3395;0.18;2
13018;2016-11-24;214;70;17297.2324;0.18;9
3058;2016-10-31;601;67;17674.0933;0.18;5
9330;2016-10-31;262;45;17403.9439;0.18;11
11293;2016-10-31;1104;99;17414.9711;0.18;7
19596;2016-10-31;1135;9;17021.548;0.18;11
9416;2016-10-25;695;103;17950.1111;0.18;5
15294;2016-10-25;1162;57;17677.2;0.18;8
237;2016-10-25;1074;40;16916.2522;0.18;7
4171;2016-10-25;321;69;17785.2776;0.18;9
8088;2016-10-12;987;165;16851.875;0.18;8
14138;2016-10-12;949;135;17744.5793;0.18;5
7013;2016-10-12;1002;165;16851.875;0.18;10
14759;2016-10-12;768;87;17910.5681;0.18;3
2992;2016-10-06;434;11;17262.6083;0.18;9
11779;2016-10-06;337;118;17936.6451;0.18;3
4299;2016-10-06;68;142;17184.529;0.18;9
4367;2016-10-06;1112;142;17184.529;0.18;7
15639;2016-09-26;861;148;16964.9592;0.18;9
18410;2016-09-26;242;115;18308.6794;0.18;9
12545;2016-09-26;650;2;16713.2222;0.18;5
3792;2016-09-26;28;124;17481.4583;0.18;6
15566;2016-08-23;1036;79;17682.6483;0.18;7
10182;2016-08-23;876;5;17132.9538;0.18;5
1546;2016-08-23;1053;78;17115.384;0.18;11
13458;2016-08-23;517;132;17145.7891;0.18;7
1081;2016-08-16;412;159;17331.0141;0.18;11
14575;2016-08-16;1082;125;17255.4857;0.18;11
18295;2016-08-16;324;67;17674.0933;0.18;12
4437;2016-08-16;909;12;17374.121;0.18;10
14347;2016-07-07;536;123;18127.1475;0.18;3
3779;2016-07-07;301;41;17558.8369;0.18;6
10365;2016-07-07;534;175;17766.5556;0.18;1
13545;2016-06-16;624;138;17348.4811;0.18;12
13462;2016-06-16;1076;59;18055.7447;0.18;7
12579;2016-06-16;301;32;17718.1692;0.18;4
16158;2016-06-16;699;54;17780.12;0.18;10
19834;2016-06-04;888;35;17928.1954;0.18;9
10171;2016-06-04;289;155;17907.6649;0.18;8
9778;2016-06-04;1076;119;17266.89;0.18;8
17065;2016-06-04;398;178;17336.9475;0.18;6
3621;2016-05-18;923;118;17936.6451;0.18;10
7819;2016-05-18;1056;177;16593.255;0.18;11
11161;2016-05-18;1105;47;17249.4684;0.18;8
19724;2016-05-18;718;169;17928.3266;0.18;11
10569;2016-04-19;796;24;17133.0786;0.18;10
16005;2016-04-19;62;22;17918.5433;0.18;4
14475;2016-04-19;608;165;16851.875;0.18;6
15647;2016-04-19;811;166;18141;0.18;4
9798;2016-03-12;754;57;17677.2;0.18;9
8000;2016-03-12;501;126;18020.4532;0.18;7
9666;2016-03-12;941;101;17492.7954;0.18;5
11063;2016-03-12;1062;111;17418.8217;0.18;6
7674;2016-02-18;224;4;17688.2122;0.18;3
2838;2016-02-18;162;166;18141;0.18;1
6293;2016-02-18;599;5;17132.9538;0.18;9
16169;2016-02-18;1048;58;17594.3922;0.18;6
14910;2016-01-21;1072;173;17446.5585;0.18;7
6731;2016-01-21;1140;166;18141;0.18;7
16972;2016-01-21;377;16;17717.8557;0.18;8
9342;2016-01-21;683;105;18157.1783;0.18;7
6696;2015-11-30;1007;28;17717.6137;0.18;7
13546;2015-11-30;280;92;17448.8832;0.18;7
8812;2015-11-30;924;56;17321.6625;0.18;11
1255;2015-11-30;543;46;16640.1123;0.18;5
9915;2015-11-22;1054;10;16247.0667;0.18;11
19966;2015-11-22;796;27;17379.5676;0.18;1
6180;2015-11-22;717;45;17403.9439;0.18;4
2021;2015-11-22;705;41;17558.8369;0.18;6
8289;2015-11-02;870;66;18315.015;0.18;11
14950;2015-11-02;364;76;17616.371;0.18;7
19773;2015-11-02;85;17;18067.7118;0.18;4
1670;2015-11-02;870;73;17036.0651;0.18;4
685;2015-10-31;290;22;17918.5433;0.18;6
12884;2015-10-31;798;108;18215.7071;0.18;10
18455;2015-10-31;1139;102;17736.3395;0.18;12
17071;2015-10-31;329;44;17856.9977;0.18;1
18434;2015-09-14;585;80;17378.0475;0.18;1
252;2015-09-14;414;141;18733.9543;0.18;7
4058;2015-09-14;842;86;16950.05;0.18;1
7247;2015-09-14;612;114;17789.32;0.18;3
16658;2015-08-29;231;100;18028.7368;0.18;9
1139;2015-08-29;776;46;16640.1123;0.18;8
2459;2015-08-29;1136;54;17780.12;0.18;11
7935;2015-08-29;349;18;17472.3209;0.18;3
17156;2015-08-22;818;44;17856.9977;0.18;2
4930;2015-08-22;128;64;17115.1125;0.18;11
14522;2015-08-22;617;152;16594.1316;0.18;4
15837;2015-08-22;341;155;17907.6649;0.18;4
19562;2015-07-26;430;48;17018.6602;0.18;7
8804;2015-07-26;893;112;17400.1259;0.18;9
12286;2015-07-26;594;53;16746.6324;0.18;3
15041;2015-07-26;182;86;16950.05;0.18;8
17658;2015-07-13;884;147;17281.0986;0.18;10
11409;2015-07-13;219;162;18489.8026;0.18;10
10999;2015-07-13;1029;89;17104.9976;0.18;12
443;2015-04-23;921;137;17781.9037;0.18;8
2958;2015-04-23;1110;89;17104.9976;0.18;6
12081;2015-04-23;974;85;17594.584;0.18;1
5321;2015-04-23;518;98;17906.5446;0.18;10
4227;2015-04-16;220;33;17013.6929;0.18;8
15885;2015-04-16;535;169;17928.3266;0.18;3
7690;2015-04-16;606;176;17551.2512;0.18;10
8728;2015-04-16;400;44;17856.9977;0.18;10
17268;2015-03-19;1041;67;17674.0933;0.18;12
6507;2015-03-19;1154;157;18057.8296;0.18;2
16350;2015-03-19;189;30;17312.688;0.18;6
16814;2015-03-19;181;134;17904.3146;0.18;10
16538;2015-03-03;1150;43;18339.896;0.18;6
7647;2015-03-03;198;144;17190.175;0.18;3
13791;2015-03-03;781;55;17777.94;0.18;2
15189;2015-03-03;66;45;17403.9439;0.18;2
3415;2015-02-28;502;4;17688.2122;0.18;3
12520;2015-02-28;757;61;17536.8308;0.18;11
17403;2015-02-28;1149;104;17345.1621;0.18;2
3735;2015-02-28;4;108;18215.7071;0.18;10
15388;2015-01-10;2;113;17948.6684;0.18;11
1102;2015-01-10;6;55;17777.94;0.18;4
19039;2015-01-10;1008;159;17331.0141;0.18;8
4683;2015-01-10;818;47;17249.4684;0.18;10
14363;2015-01-08;751;178;17336.9475;0.18;5
11067;2015-01-08;873;7;17720.0447;0.18;6
12935;2015-01-08;1099;28;17717.6137;0.18;3
11870;2015-01-08;554;60;17267.65;0.18;6
18174;2017-06-20;248;176;17551.2512;0.18;10
18458;2017-06-19;10;9;17021.548;0.18;7
12043;2017-06-18;688;74;18009.6518;0.18;9
18163;2017-06-17;702;31;16480.0186;0.18;8
18393;2017-03-19;308;18;17472.3209;0.18;3
11884;2017-03-18;327;57;17677.2;0.18;5
15123;2017-03-17;1090;72;17714.4702;0.18;5
11143;2017-03-16;340;99;17414.9711;0.18;2
12430;2017-01-21;1102;31;16480.0186;0.18;3
10152;2017-01-21;319;89;17104.9976;0.18;4
18836;2017-01-21;1073;174;17365.9725;0.18;11
5111;2017-01-21;594;70;17297.2324;0.18;6
10132;2016-12-29;857;51;17423.0083;0.18;11
19303;2016-12-29;571;78;17115.384;0.18;6
13153;2016-12-29;100;175;17766.5556;0.18;2
12069;2016-12-29;179;163;17730.2222;0.18;12
6738;2016-12-25;115;83;17259;0.18;8
9960;2016-12-25;656;175;17766.5556;0.18;4
9057;2016-12-25;519;118;17936.6451;0.18;7
1402;2016-11-10;11;143;17615.8517;0.18;11
9241;2016-11-10;1075;8;18283.6954;0.18;8
4368;2016-11-10;655;31;16480.0186;0.18;8
9950;2016-11-10;956;48;17018.6602;0.18;4
6842;2016-10-16;705;64;17115.1125;0.18;7
18106;2016-10-16;1143;146;17014.9952;0.18;4
13094;2016-10-16;1036;174;17365.9725;0.18;8
7026;2016-10-16;943;60;17267.65;0.18;1
16686;2016-09-29;198;67;17674.0933;0.18;1
3283;2016-09-29;494;158;17344.6449;0.18;4
16135;2016-09-29;598;138;17348.4811;0.18;12
11249;2016-09-29;961;98;17906.5446;0.18;3
7419;2016-07-17;1115;140;17251.5879;0.18;10
18832;2016-07-17;237;12;17374.121;0.18;10
8522;2016-07-17;305;99;17414.9711;0.18;6
19476;2016-07-09;752;150;17594.2658;0.18;11
11329;2016-07-09;1041;74;18009.6518;0.18;4
8806;2016-07-09;296;114;17789.32;0.18;12
1834;2016-07-09;252;99;17414.9711;0.18;2
301;2016-06-18;706;96;17142.037;0.18;1
2169;2016-06-18;230;115;18308.6794;0.18;6
8297;2016-06-18;1053;19;16960.2;0.18;10
15047;2016-06-18;420;34;17408.408;0.18;11
15377;2016-04-28;951;70;17297.2324;0.18;6
11839;2016-04-28;964;92;17448.8832;0.18;3
16793;2016-04-28;146;32;17718.1692;0.18;9
14011;2016-04-28;1087;25;17496.8069;0.18;7
9820;2016-03-28;687;17;18067.7118;0.18;6
14085;2016-03-28;77;54;17780.12;0.18;11
1811;2016-03-28;968;96;17142.037;0.18;4
365;2016-03-28;81;22;17918.5433;0.18;7
10975;2016-03-25;974;164;16713.9247;0.18;7
14225;2016-03-25;213;95;17671.2468;0.18;6
12173;2016-03-25;536;168;17486.2304;0.18;5
1844;2016-03-25;711;32;17718.1692;0.18;12
15556;2016-03-07;1068;76;17616.371;0.18;11
11732;2016-03-07;333;178;17336.9475;0.18;1
10896;2016-03-07;552;92;17448.8832;0.18;12
5548;2016-03-07;976;162;18489.8026;0.18;7
13949;2016-01-28;1174;133;17412.1905;0.18;7
3143;2016-01-28;177;110;17185.4921;0.18;3
13946;2016-01-28;485;166;18141;0.18;12
10976;2016-01-28;165;11;17262.6083;0.18;3
303;2016-01-19;139;31;16480.0186;0.18;4
18737;2016-01-19;365;36;17591;0.18;1
13040;2016-01-19;574;14;16785.0514;0.18;6
19817;2016-01-19;176;92;17448.8832;0.18;2
10467;2016-01-01;412;172;17640.3286;0.18;12
8086;2016-01-01;473;28;17717.6137;0.18;7
1952;2016-01-01;1035;121;17060.5781;0.18;6
9679;2016-01-01;302;67;17674.0933;0.18;7
7284;2015-12-14;517;153;17178.9106;0.18;1
6950;2015-12-14;223;15;17195.1571;0.18;1
16012;2015-12-14;64;53;16746.6324;0.18;8
4481;2015-12-14;444;126;18020.4532;0.18;3
6766;2015-12-10;606;110;17185.4921;0.18;9
13276;2015-12-10;7;25;17496.8069;0.18;10
2566;2015-12-10;1082;42;17564.1448;0.18;11
15831;2015-12-10;210;128;17474.2759;0.18;8
12519;2015-10-31;743;95;17671.2468;0.18;3
10065;2015-10-31;779;170;17394.4193;0.18;6
6632;2015-10-31;98;47;17249.4684;0.18;1
5493;2015-10-31;558;114;17789.32;0.18;12
6420;2015-10-19;628;37;17577.5046;0.18;3
14706;2015-10-19;552;88;16966.7553;0.18;4
7683;2015-10-19;639;7;17720.0447;0.18;9
14743;2015-10-19;647;4;17688.2122;0.18;9
11115;2015-09-16;818;170;17394.4193;0.18;9
1860;2015-09-16;886;138;17348.4811;0.18;9
2199;2015-09-16;918;176;17551.2512;0.18;3
19187;2015-09-16;899;126;18020.4532;0.18;9
15995;2015-07-14;885;74;18009.6518;0.18;2
12258;2015-07-14;622;135;17744.5793;0.18;10
12832;2015-07-14;820;152;16594.1316;0.18;2
7475;2015-07-14;948;162;18489.8026;0.18;10
5175;2015-07-09;656;104;17345.1621;0.18;5
28;2015-07-09;996;88;16966.7553;0.18;5
13502;2015-07-09;1060;64;17115.1125;0.18;3
17856;2015-07-09;915;41;17558.8369;0.18;9
1386;2015-06-22;1175;5;17132.9538;0.18;6
4851;2015-06-22;333;7;17720.0447;0.18;10
7881;2015-06-22;344;57;17677.2;0.18;6
10535;2015-06-22;522;62;17052.0326;0.18;8
15549;2015-06-02;284;171;16709.9392;0.18;3
17645;2015-06-02;471;37;17577.5046;0.18;6
19163;2015-06-02;890;165;16851.875;0.18;10
8950;2015-06-02;659;146;17014.9952;0.18;7
1689;2015-04-19;1030;30;17312.688;0.18;10
11610;2015-04-19;436;125;17255.4857;0.18;11
3502;2015-04-19;469;71;17776.2143;0.18;2
15684;2015-04-19;803;75;16943.3838;0.18;2
9218;2015-04-10;408;23;17002.5247;0.18;9
16826;2015-04-10;431;52;17750.2457;0.18;8
2870;2015-04-10;847;63;17379.3034;0.18;9
19319;2015-04-10;240;136;17564.6927;0.18;8
8987;2015-02-01;132;135;17744.5793;0.18;7
16725;2015-02-01;38;23;17002.5247;0.18;6
19466;2015-02-01;747;153;17178.9106;0.18;1
17254;2015-02-01;842;13;17250.3325;0.18;3
3278;2015-01-31;1159;177;16593.255;0.18;12
17271;2015-01-31;155;30;17312.688;0.18;6
6646;2015-01-31;42;87;17910.5681;0.18;2
13670;2015-01-31;616;106;17558.5944;0.18;4
5178;2015-01-24;83;42;17564.1448;0.18;12
15161;2015-01-24;254;102;17736.3395;0.18;5
6153;2015-01-24;553;116;17633.2773;0.18;8
15698;2015-01-24;423;122;16910.643;0.18;9
4791;2017-05-24;996;83;17259;0.18;9
15629;2017-05-23;599;140;17251.5879;0.18;2
9783;2017-05-22;705;107;17260.4854;0.18;11
13763;2017-01-22;325;52;17750.2457;0.18;8
104;2017-01-22;438;140;17251.5879;0.18;10
5423;2017-01-22;561;19;16960.2;0.18;2
3071;2017-01-22;949;123;18127.1475;0.18;11
13488;2017-01-19;247;137;17781.9037;0.18;10
9801;2017-01-19;39;131;16901.265;0.18;3
10412;2017-01-19;723;66;18315.015;0.18;9
14658;2017-01-19;254;3;16966.2701;0.18;1
9278;2016-12-26;347;84;18439.7743;0.18;12
5745;2016-12-26;865;43;18339.896;0.18;9
7818;2016-12-26;780;42;17564.1448;0.18;12
7190;2016-12-26;597;103;17950.1111;0.18;3
13456;2016-12-18;588;117;16779.5022;0.18;12
3483;2016-12-18;149;89;17104.9976;0.18;1
14157;2016-12-18;735;49;17269.32;0.18;3
3090;2016-12-18;329;104;17345.1621;0.18;6
2115;2016-11-30;54;163;17730.2222;0.18;5
10286;2016-11-30;66;115;18308.6794;0.18;5
16676;2016-11-30;910;120;17585.6071;0.18;4
10291;2016-11-30;711;9;17021.548;0.18;4
5705;2016-10-26;469;140;17251.5879;0.18;3
11261;2016-10-26;577;45;17403.9439;0.18;7
16513;2016-10-26;950;38;18084.4457;0.18;4
6612;2016-10-26;1;175;17766.5556;0.18;4
12974;2016-10-08;98;111;17418.8217;0.18;10
3985;2016-10-08;120;123;18127.1475;0.18;10
8917;2016-10-08;510;34;17408.408;0.18;1
10135;2016-10-08;36;126;18020.4532;0.18;8
8272;2016-08-29;823;77;17265.6593;0.18;8
9164;2016-08-29;451;136;17564.6927;0.18;4
13065;2016-08-29;719;86;16950.05;0.18;6
15910;2016-08-29;512;135;17744.5793;0.18;3
4305;2016-08-20;99;170;17394.4193;0.18;1
17454;2016-08-20;973;163;17730.2222;0.18;12
8214;2016-08-20;997;159;17331.0141;0.18;2
19847;2016-08-16;757;45;17403.9439;0.18;5
19447;2016-08-16;416;123;18127.1475;0.18;8
13449;2016-08-16;454;62;17052.0326;0.18;5
6907;2016-08-15;1134;52;17750.2457;0.18;4
5937;2016-08-15;517;151;17111.3824;0.18;12
1202;2016-08-15;596;85;17594.584;0.18;1
12869;2016-08-15;827;144;17190.175;0.18;4
17726;2016-08-08;227;139;17052.093;0.18;7
329;2016-08-08;388;42;17564.1448;0.18;10
15283;2016-08-08;158;173;17446.5585;0.18;7
7520;2016-08-08;638;106;17558.5944;0.18;8
69;2016-07-29;714;151;17111.3824;0.18;12
9603;2016-07-29;403;129;17768.6268;0.18;4
17457;2016-07-29;645;169;17928.3266;0.18;3
19798;2016-07-29;369;84;18439.7743;0.18;9
18791;2016-05-28;386;47;17249.4684;0.18;8
657;2016-05-28;350;106;17558.5944;0.18;6
17881;2016-05-28;586;134;17904.3146;0.18;4
5778;2016-05-28;736;96;17142.037;0.18;11
9144;2016-05-09;126;24;17133.0786;0.18;3
4333;2016-05-09;937;108;18215.7071;0.18;3
6661;2016-05-09;59;172;17640.3286;0.18;3
8899;2016-05-09;1156;1;16766.9526;0.18;3
11487;2016-03-26;777;50;16277.7973;0.18;6
7297;2016-03-26;237;25;17496.8069;0.18;7
7700;2016-03-26;44;14;16785.0514;0.18;6
7593;2016-03-26;478;32;17718.1692;0.18;10
1904;2016-03-16;145;163;17730.2222;0.18;5
2598;2016-03-16;588;17;18067.7118;0.18;3
11547;2016-03-16;60;114;17789.32;0.18;9
647;2016-03-16;967;104;17345.1621;0.18;9
10541;2016-01-19;546;118;17936.6451;0.18;8
17965;2016-01-19;962;149;17525.4202;0.18;8
16575;2016-01-19;354;172;17640.3286;0.18;2
13684;2016-01-19;60;103;17950.1111;0.18;12
3542;2016-01-08;167;29;17691.8129;0.18;4
4687;2016-01-08;782;3;16966.2701;0.18;9
18108;2016-01-08;1171;130;17890.893;0.18;3
8999;2016-01-08;750;32;17718.1692;0.18;7
12274;2015-11-20;219;173;17446.5585;0.18;1
754;2015-11-20;188;57;17677.2;0.18;2
5967;2015-11-20;136;87;17910.5681;0.18;3
11956;2015-11-10;917;98;17906.5446;0.18;6
8184;2015-11-10;859;107;17260.4854;0.18;1
12552;2015-11-10;395;15;17195.1571;0.18;5
7677;2015-11-10;28;156;17112.6217;0.18;10
7725;2015-09-09;459;49;17269.32;0.18;3
12822;2015-09-09;621;18;17472.3209;0.18;4
4089;2015-09-09;990;9;17021.548;0.18;4
18255;2015-09-09;813;92;17448.8832;0.18;6
13648;2015-07-02;422;145;17365.5349;0.18;2
17338;2015-07-02;31;78;17115.384;0.18;5
2072;2015-07-02;670;40;16916.2522;0.18;3
19091;2015-07-02;643;86;16950.05;0.18;2
11328;2015-06-10;1058;14;16785.0514;0.18;1
15881;2015-06-10;30;96;17142.037;0.18;6
5087;2015-06-10;186;71;17776.2143;0.18;4
16119;2015-05-07;313;129;17768.6268;0.18;7
17963;2015-05-07;1052;15;17195.1571;0.18;2
3699;2015-05-07;832;40;16916.2522;0.18;10
12127;2015-04-01;1116;14;16785.0514;0.18;3
4214;2015-04-01;809;46;16640.1123;0.18;12
15681;2015-04-01;132;99;17414.9711;0.18;2
3540;2015-04-01;726;93;16751.329;0.18;1
10872;2015-03-16;218;55;17777.94;0.18;3
15178;2015-03-16;1151;173;17446.5585;0.18;12
429;2015-03-16;561;30;17312.688;0.18;4
9702;2015-03-16;549;171;16709.9392;0.18;12
4606;2015-03-14;108;106;17558.5944;0.18;10
15171;2015-03-14;297;31;16480.0186;0.18;11
7513;2015-03-14;271;112;17400.1259;0.18;4
1385;2015-03-14;1088;111;17418.8217;0.18;2
5589;2015-03-02;170;40;16916.2522;0.18;9
17174;2015-03-02;576;41;17558.8369;0.18;1
16003;2015-03-02;754;5;17132.9538;0.18;11
16095;2015-02-10;647;28;17717.6137;0.18;3
9026;2015-02-10;699;17;18067.7118;0.18;12
3226;2015-02-10;233;122;16910.643;0.18;12
12985;2015-02-10;274;89;17104.9976;0.18;9
15442;2015-02-03;877;159;17331.0141;0.18;10
10700;2015-02-03;970;132;17145.7891;0.18;1
578;2015-02-03;344;26;17178.5023;0.18;11
16336;2015-02-03;321;68;17204.4696;0.18;11
6701;2015-01-21;1152;85;17594.584;0.18;2
2123;2015-01-21;914;71;17776.2143;0.18;11
15215;2015-01-21;362;83;17259;0.18;10
4530;2015-01-21;311;173;17446.5585;0.18;6
10597;2017-06-05;1033;32;17718.1692;0.18;10
14072;2017-06-04;403;17;18067.7118;0.18;11
18624;2017-06-03;223;178;17336.9475;0.18;3
6058;2017-06-02;920;168;17486.2304;0.18;3
17111;2017-01-29;267;83;17259;0.18;6
2993;2017-01-29;351;173;17446.5585;0.18;11
9436;2017-01-29;803;57;17677.2;0.18;4
3215;2017-01-29;729;112;17400.1259;0.18;4
3224;2017-01-25;705;94;17430.6716;0.18;7
10884;2017-01-25;838;46;16640.1123;0.18;8
17977;2017-01-25;272;9;17021.548;0.18;3
16684;2017-01-16;1093;46;16640.1123;0.18;10
11533;2017-01-16;272;40;16916.2522;0.18;11
11597;2017-01-16;1160;35;17928.1954;0.18;11
18061;2017-01-16;98;41;17558.8369;0.18;1
16240;2016-12-19;685;116;17633.2773;0.18;10
8335;2016-12-19;12;129;17768.6268;0.18;2
1425;2016-12-19;1108;42;17564.1448;0.18;6
9650;2016-12-19;5;108;18215.7071;0.18;1
17852;2016-12-18;835;22;17918.5433;0.18;11
12052;2016-12-18;584;145;17365.5349;0.18;8
6447;2016-12-18;826;173;17446.5585;0.18;1
14761;2016-12-18;919;79;17682.6483;0.18;8
6496;2016-12-15;45;13;17250.3325;0.18;1
10409;2016-12-15;640;25;17496.8069;0.18;11
7301;2016-12-15;1016;101;17492.7954;0.18;10
8429;2016-11-24;722;64;17115.1125;0.18;3
3135;2016-11-24;510;80;17378.0475;0.18;12
7781;2016-11-24;1166;108;18215.7071;0.18;11
15425;2016-11-24;673;149;17525.4202;0.18;12
5262;2016-11-14;282;103;17950.1111;0.18;3
5013;2016-11-14;1148;3;16966.2701;0.18;5
16968;2016-11-14;1063;112;17400.1259;0.18;7
15767;2016-11-07;469;92;17448.8832;0.18;8
3350;2016-11-07;714;80;17378.0475;0.18;8
5447;2016-11-07;818;136;17564.6927;0.18;4
16032;2016-11-07;178;20;17542.8297;0.18;4
10515;2016-11-06;557;79;17682.6483;0.18;9
1995;2016-11-06;786;68;17204.4696;0.18;5
9708;2016-11-06;388;51;17423.0083;0.18;8
9094;2016-11-06;894;173;17446.5585;0.18;11
5506;2016-09-25;187;131;16901.265;0.18;12
17413;2016-09-25;557;61;17536.8308;0.18;2
5947;2016-09-25;1160;94;17430.6716;0.18;5
11031;2016-09-25;916;14;16785.0514;0.18;11
15450;2016-09-09;1075;60;17267.65;0.18;8
8313;2016-09-09;372;153;17178.9106;0.18;11
1837;2016-05-02;487;63;17379.3034;0.18;8
12581;2016-05-02;423;97;17455.3364;0.18;12
13333;2016-05-02;810;80;17378.0475;0.18;11
2545;2016-05-02;807;102;17736.3395;0.18;10
758;2016-04-30;659;150;17594.2658;0.18;5
2437;2016-04-30;205;92;17448.8832;0.18;1
8905;2016-04-30;1119;179;17459.2253;0.18;10
383;2016-04-30;5;88;16966.7553;0.18;9
18476;2016-04-22;398;114;17789.32;0.18;9
2985;2016-04-22;1016;33;17013.6929;0.18;9
16457;2016-04-22;141;70;17297.2324;0.18;11
11643;2016-04-22;108;123;18127.1475;0.18;12
1308;2016-04-11;403;123;18127.1475;0.18;6
1190;2016-04-11;903;164;16713.9247;0.18;9
7926;2016-04-11;726;136;17564.6927;0.18;4
16715;2016-04-11;580;7;17720.0447;0.18;3
18433;2016-04-03;1127;26;17178.5023;0.18;2
12117;2016-04-03;1051;133;17412.1905;0.18;10
4261;2016-04-03;837;84;18439.7743;0.18;10
789;2016-04-03;258;124;17481.4583;0.18;2
8017;2016-03-11;912;55;17777.94;0.18;7
17542;2016-03-11;260;45;17403.9439;0.18;12
17323;2016-03-11;721;108;18215.7071;0.18;8
14272;2016-03-11;1055;128;17474.2759;0.18;9
5207;2016-03-08;623;96;17142.037;0.18;11
17320;2016-03-08;438;3;16966.2701;0.18;9
9623;2016-03-08;1133;129;17768.6268;0.18;8
67;2016-03-08;761;12;17374.121;0.18;4
12333;2016-02-02;848;178;17336.9475;0.18;4
19954;2016-02-02;866;63;17379.3034;0.18;12
11522;2016-02-02;252;50;16277.7973;0.18;7
9237;2016-01-12;894;85;17594.584;0.18;5
7531;2016-01-12;555;163;17730.2222;0.18;8
10387;2016-01-12;603;31;16480.0186;0.18;7
6694;2016-01-12;604;7;17720.0447;0.18;3
4806;2015-10-13;357;162;18489.8026;0.18;2
18424;2015-10-13;3;59;18055.7447;0.18;9
10850;2015-10-13;49;52;17750.2457;0.18;6
18912;2015-10-13;1100;75;16943.3838;0.18;1
4009;2015-09-14;54;31;16480.0186;0.18;12
3983;2015-09-14;492;88;16966.7553;0.18;12
4539;2015-09-14;284;3;16966.2701;0.18;3
6888;2015-09-14;272;28;17717.6137;0.18;4
19608;2015-08-14;925;75;16943.3838;0.18;7
18073;2015-08-14;560;164;16713.9247;0.18;4
16459;2015-08-14;46;108;18215.7071;0.18;3
7765;2015-08-14;437;126;18020.4532;0.18;7
19337;2015-06-25;893;18;17472.3209;0.18;7
4457;2015-06-25;248;150;17594.2658;0.18;12
7530;2015-06-25;647;99;17414.9711;0.18;1
13632;2015-06-25;1123;30;17312.688;0.18;2
18392;2015-06-07;1036;93;16751.329;0.18;7
16712;2015-06-07;643;78;17115.384;0.18;6
17086;2015-06-07;4;139;17052.093;0.18;6
16295;2015-06-07;637;140;17251.5879;0.18;7
14336;2015-04-28;391;61;17536.8308;0.18;6
5156;2015-04-28;494;105;18157.1783;0.18;5
12502;2015-04-28;464;22;17918.5433;0.18;7
19095;2015-02-02;156;45;17403.9439;0.18;1
1780;2015-02-02;188;58;17594.3922;0.18;5
13874;2015-02-02;231;162;18489.8026;0.18;11
2932;2015-02-02;711;30;17312.688;0.18;5
